lr-Adam,lr-Adam-1,step,aeloss_step,train/total_loss,train/logvar,train/kl_loss,train/nll_loss,train/rec_loss,train/d_weight,train/disc_factor,train/g_loss,discloss_step,train/disc_loss,train/logits_real,train/logits_fake,epoch,aeloss_epoch,discloss_epoch,val/rec_loss,val/total_loss,val/logvar,val/kl_loss,val/nll_loss,val/d_weight,val/disc_factor,val/g_loss,val/disc_loss,val/logits_real,val/logits_fake,valid_mse_epoch,valid_mae_epoch
,,77171,29.557687759399414,472.9230041503906,0.0,10584.845703125,472.91241455078125,0.028864283114671707,5000.0,0.0,1.063105583190918,0.0,0.0,-1.0757569074630737,-1.063105583190918,7,,,,,,,,,,,,,,,
1.1636937431394075e-06,1.1636937431394075e-06,77498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,77498,21.72637176513672,347.6219482421875,0.0,10384.3681640625,347.611572265625,0.02121652662754059,5000.0,0.0,1.0486730337142944,0.0,0.0,-1.0600649118423462,-1.0486730337142944,7,,,,,,,,,,,,,,,
1.166437980241493e-06,1.166437980241493e-06,77825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,77825,26.32355308532715,421.1768493652344,0.0,10511.1796875,421.1663513183594,0.025705954059958458,4198.24609375,0.0,1.0534542798995972,0.0,0.0,-1.0533934831619263,-1.0534542798995972,7,,,,,,,,,,,,,,,
1.1691822173435787e-06,1.1691822173435787e-06,78152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,78152,15.655129432678223,250.48207092285156,0.0,10462.208984375,250.4716033935547,0.01528757344931364,5000.0,0.0,0.9932736754417419,0.0,0.0,-1.0024049282073975,-0.9932736754417419,7,,,,,,,,,,,,,,,
1.1720636663007686e-06,1.1720636663007686e-06,78479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,78479,22.90178871154785,366.4286193847656,0.0,10161.9677734375,366.41845703125,0.022364407777786255,3350.7431640625,0.0,1.0572391748428345,0.0,0.0,-1.0674200057983398,-1.0572391748428345,7,,,,,,,,,,,,,,,
1.174807903402854e-06,1.174807903402854e-06,78806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,78806,20.21259117126465,323.4014587402344,0.0,10468.2841796875,323.3909912109375,0.019738219678401947,5000.0,0.0,1.0641570091247559,0.0,0.0,-1.0695390701293945,-1.0641570091247559,7,,,,,,,,,,,,,,,
1.1776893523600442e-06,1.1776893523600442e-06,79133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,79133,21.57424545288086,345.18792724609375,0.0,10553.841796875,345.1773681640625,0.02106795459985733,4079.84521484375,0.0,1.0419988632202148,0.0,0.0,-1.0531138181686401,-1.0419988632202148,7,,,,,,,,,,,,,,,
1.1804335894621297e-06,1.1804335894621297e-06,79460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,79460,20.99177360534668,335.8683776855469,0.0,11348.83984375,335.8570251464844,0.020499086007475853,5000.0,0.0,1.061893343925476,0.0,0.0,-1.0653945207595825,-1.061893343925476,7,,,,,,,,,,,,,,,
1.1833150384193195e-06,1.1833150384193195e-06,79787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,79787,17.737655639648438,283.802490234375,0.0,10380.080078125,283.7921142578125,0.01732129603624344,4814.0859375,0.0,1.0212063789367676,0.0,0.0,-1.0310899019241333,-1.0212063789367676,7,,,,,,,,,,,,,,,
1.1860592755214053e-06,1.1860592755214053e-06,80114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80114,19.306459426879883,308.9033508300781,0.0,10595.17578125,308.89276123046875,0.018853317946195602,5000.0,0.0,1.0342309474945068,0.0,0.0,-1.0510001182556152,-1.0342309474945068,7,,,,,,,,,,,,,,,
