lr-AdamW,step,train_loss_step,train/mae_step,train/avg_gt_step,train/relative_mae_step,epoch,train_loss_epoch,train/mae_epoch,train/avg_gt_epoch,train/relative_mae_epoch,val_loss_step,val/mae_step,val/avg_gt_step,val/relative_mae_step,val_loss_epoch,val/mae_epoch,val/avg_gt_epoch,val/relative_mae_epoch
9.475529339595306e-06,5147,,,,,,,,,,,,,,,,,
9.475529339595306e-06,5147,,,,,,,,,,,,,,,,,
9.475529339595306e-06,5147,,,,,,,,,,,,,,,,,
9.475529339595306e-06,5147,,,,,,,,,,,,,,,,,
,5147,0.0005398184293881059,0.014677285216748714,0.08964716643095016,0.16372278332710266,151,,,,,,,,,,,,
,5167,,,,,151,0.0003953334817197174,0.009436444379389286,0.09670304507017136,0.09921231865882874,,,,,,,,
9.468447905897367e-06,5180,,,,,,,,,,,,,,,,,
9.468447905897367e-06,5180,,,,,,,,,,,,,,,,,
9.468447905897367e-06,5180,,,,,,,,,,,,,,,,,
9.468447905897367e-06,5180,,,,,,,,,,,,,,,,,
,5180,0.00029441399965435266,0.0083463154733181,0.09996367990970612,0.08349347114562988,152,,,,,,,,,,,,
